gaia_source_id,ra,dec,phi1,phi2,pmra,pmra_error,pmdec,pmdec_error,vel_calib,vgsr,vel_calib_std,feh50,feh_calib_std,bhb_dist
5642463227288105600,132.37405833333332,-29.596419444444443,-9.606310850516774,-0.38854382321390524,-0.4275891925144917,0.0970979556441307,-1.1341290855721642,0.1350599080324173,246.45281250734388,12.022220954950768,2.423709128502525,-2.4348862709603405,0.17970231713296766,nan
5642512426131653504,132.61354999999998,-29.135677777777776,-9.120654832231175,-0.2471533981136616,-0.6305461102339606,0.25088831782341003,-1.2979899188158992,0.2829587161540985,263.4633220605992,29.635687627700577,12.004216944527359,-1.3951343344683411,0.5773867823431614,nan
5650984064436713088,135.7798416666667,-25.341794444444446,-4.404507739858906,0.01969777315525832,-0.6545781422481759,0.10475847870111465,-1.2750392996829916,0.08509761840105057,275.112354535469,47.037852099750495,4.14444196203298,-1.7931925176542098,0.39678133125831744,nan
5678932855444130688,143.37069583333331,-17.651080555555556,5.993912455432371,-0.87028841053219,-0.7873463364389692,0.23117181658744812,-1.685179341069187,0.1743258833885193,276.41134540688336,65.10500078791887,6.4791312961548035,-2.460261014584038,0.4447966159863895,nan
3770788802633746688,148.5209166666667,-9.986241666666666,15.134253104088737,-0.4438852257041303,-0.9924028730292108,0.22306595742702484,-1.9754655643389913,0.20235005021095276,272.9216071792051,83.14160158246497,15.044073056400043,-1.7115655055695245,0.5846318100415081,nan
5639612983910497792,130.9843833333333,-31.709672222222228,-11.985593744177018,-0.872723512207533,-0.4354860260941864,0.026306940242648125,-1.0932226573383188,0.03186925873160362,252.88471516367943,15.938287520486682,0.7257421649207594,-2.503076004444744,0.04333981319083393,nan
5648858807243167232,133.936575,-27.371836111111115,-7.021411639838335,0.002415235705746682,-0.16660899870255583,0.20722448825836182,-1.325957897457132,0.21909615397453308,260.2073929808638,28.86402693981495,3.695910796716439,-2.535562960348143,0.29561976218459524,nan
5681333467284895744,141.02764166666668,-18.919755555555557,3.64636257097941,0.15345509912526856,-1.1917479754232714,0.2345159500837326,-1.614629408568697,0.15584811568260193,295.7686406389829,80.77246124073767,11.845738243978778,-2.5141875453099845,0.6536214310929671,nan
5681928925846184448,141.56626666666668,-17.791305555555557,4.8551443263562275,0.42478623800121507,-0.8992947752202594,0.08234194666147232,-1.6214008813209988,0.08648084104061127,273.89648406561963,61.46915454776675,1.4677347739069235,-2.0754949063464028,0.13480069915840293,nan
3770483344560420352,149.74440833333335,-9.309091666666665,16.38261277469562,-1.039934345400743,-1.1393336103733134,0.2732764780521393,-2.457692365038788,0.34414130449295044,266.5955643004493,79.57947896938842,4.756132362215761,-2.1115161629721237,0.4807802769807457,nan
5642628978661691008,133.14405,-28.804055555555557,-8.567254236850983,-0.3854910466948801,-0.48818750034666714,0.05355434492230415,-1.31338085758597,0.0571158342063427,263.1762713183068,29.792677751017067,1.1211199595413517,-2.350186688276204,0.11112509528829093,nan
5649076270026290176,133.7161125,-26.93216388888889,-6.8104974641194715,0.4352073272687415,-0.06166449380286415,0.2641766369342804,-1.6657784325188352,0.31240642070770264,265.4378444014133,34.73612716372435,6.360316483771684,-1.9488782960222926,0.36266226102159616,nan
5679788790887322752,140.424925,-19.511558333333333,2.83085265474328,0.24882456422033442,-0.9691834319863465,0.23624621331691742,-1.3887077810087918,0.16298463940620422,280.860133817556,64.44085844763813,5.680770343982005,-2.3031452802466146,0.3792432116151898,nan
